date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:44:33	531777/531777	---M--	200	added ('OK')	image/jpeg	etag:%2229e58bd677c5c6bb936f40a9dc80f7d0%22	http://theme.hstatic.net/1000313040/1000406925/14/ms_banner_img1.jpg?v=1857	C:/My%20Web%20Sites/https___anhhoabakery.vn_/theme.hstatic.net/1000313040/1000406925/14/ms_banner_img1f03c.jpg	(from https://anhhoabakery.vn/)
08:44:36	76726/76726	---MCZ	200	added ('OK')	text/html	etag:W/%223039eaaed1494c0d978431995a4d4fa1%22	https://anhhoabakery.vn/blogs/news/anh-hoa-bakery-khai-truong-co-so-12-tai-so-275-ho-tung-mau	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/blogs/news/anh-hoa-bakery-khai-truong-co-so-12-tai-so-275-ho-tung-mau.html	(from https://anhhoabakery.vn/)
08:44:45	603522/603522	---M--	200	added ('OK')	image/jpeg	etag:%2247174172288242fded6fb8507bde8c7f%22	http://theme.hstatic.net/1000313040/1000406925/14/ms_banner_img3.jpg?v=1857	C:/My%20Web%20Sites/https___anhhoabakery.vn_/theme.hstatic.net/1000313040/1000406925/14/ms_banner_img3f03c.jpg	(from https://anhhoabakery.vn/)
08:45:20	821652/821652	---M--	200	added ('OK')	image/jpeg	etag:%228a1b1f53690d50fcf759d28beead3aca%22	http://theme.hstatic.net/1000313040/1000406925/14/ms_banner_img2.jpg?v=1857	C:/My%20Web%20Sites/https___anhhoabakery.vn_/theme.hstatic.net/1000313040/1000406925/14/ms_banner_img2f03c.jpg	(from https://anhhoabakery.vn/)
08:45:39	531777/531777	---M--	200	added ('OK')	image/jpeg	etag:%2229e58bd677c5c6bb936f40a9dc80f7d0%22	http://theme.hstatic.net/1000313040/1000406925/14/mb_banner_img1.jpg?v=1857	C:/My%20Web%20Sites/https___anhhoabakery.vn_/theme.hstatic.net/1000313040/1000406925/14/mb_banner_img1f03c.jpg	(from https://anhhoabakery.vn/)
08:45:44	146275/146275	---M--	200	added ('OK')	image/jpeg	etag:%2213ab7f53c78f00c1357395be587d1a13%22	http://theme.hstatic.net/1000313040/1000406925/14/mb_banner_img4.jpg?v=1857	C:/My%20Web%20Sites/https___anhhoabakery.vn_/theme.hstatic.net/1000313040/1000406925/14/mb_banner_img4f03c.jpg	(from https://anhhoabakery.vn/)
08:45:45	497/497	---M--	200	added ('OK')	image/png	etag:%2275204efb192064166361f2ba77c2881e%22	http://theme.hstatic.net/1000313040/1000406925/14/home_line_collection1.png?v=1857	C:/My%20Web%20Sites/https___anhhoabakery.vn_/theme.hstatic.net/1000313040/1000406925/14/home_line_collection1f03c.png	(from https://anhhoabakery.vn/)
08:45:47	86076/86076	---MCZ	200	added ('OK')	text/html	etag:W/%228ee24d4282a349b9b6f411d02f1ad4a3%22	https://anhhoabakery.vn/products/banh-nuong-deo	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/banh-nuong-deo.html	(from https://anhhoabakery.vn/)
08:46:19	249848/249848	---M--	200	added ('OK')	image/jpeg	etag:%22ca51c8fa85dec415a7caa17bc09f2209%22	http://theme.hstatic.net/1000313040/1000406925/14/mb_banner_img5.jpg?v=1857	C:/My%20Web%20Sites/https___anhhoabakery.vn_/theme.hstatic.net/1000313040/1000406925/14/mb_banner_img5f03c.jpg	(from https://anhhoabakery.vn/)
08:46:22	86057/86057	---MCZ	200	added ('OK')	text/html	etag:W/%22bbf9c3a90c5545c48155bb8406862b74%22	https://anhhoabakery.vn/products/banh-nuong-deo-1	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/products/banh-nuong-deo-1.html	(from https://anhhoabakery.vn/)
